id,text,event_number,player_dummy,team_dummy,weekday,month,day,time,user_screen_name
5518,"""i would have preferred gis to win over whincup. #v8sc #bathurst1000""",11,0,0,7,10,12,7:25,wanted797
708,"""perfection. #winston #cigarette http://t.co/srdty5gr0t""",3,0,0,6,4,5,13:04,syamimmazlan
11486,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,11:48,_ymotivator
8643,"""awesome work @olivergavin  and @nickpercat #bathurst1000 http://t.co/jk3cxbszcf""",11,1,0,7,10,12,7:47,fastlanedad
11497,"""top 3 trending topics now in melbourne:

1. #theblockauction
2. #bathurst1000
3. #angusask5sos

more at http://t.co/vd1oexoxbh""",11,0,0,7,10,12,11:49,trendoamel
713,"""seriously benedict cumberbatch is just so hot. the fact he's british is a plus &lt;3 #cumberwatch #adelaide""",3,0,0,6,4,5,13:13,khalinotcharlie
1792,"""rt @nextontcm: nancy drew...detective (1938) bonita granville, john litel, james stephenson. dir:Â william clemens 10:30 am et [cc] #suspensâ€¦""",7,0,0,6,7,5,13:32,aliceofclassics
276,"""finished race #2 in 4th today, great bounce back from yest result. massive thanks to @egglestonmsport, @wilsonsecurity &amp; @burgerfuel #v8sc""",1,0,0,7,3,2,13:06,antpedersen96
2436,"""10126 blouse batik reseller @ 56 grosir @51 spandex@cumiklan #supplier #dropship #baju #dress #parfume #tas #iklan http://t.co/e933avglce""",11,0,0,5,10,10,13:11,jeeshop2
1958,"""cop once drew gun on #squirrel-hunting #winston #hunting #sports http://t.co/m3bkh576ul""",8,0,0,6,8,2,16:56,tweetsyndicate
11785,"""#stones #adelaide http://t.co/9pnxkge1p5""",12,0,0,7,10,26,13:42,hewitt_micah
3246,"""148. seriously though, tander needs to start running. if these guys all run out of fuel, he's a chance #bathurst1000 #v8sc #161laps161tweets""",11,0,0,7,10,12,7:03,mjmilg8
5481,"""rt @redbullracingau: ""who knows what can happen"" - that certainly seems to be the theme of the day #v8sc #bathurst1000""",11,0,0,7,10,12,7:24,sportsoutwest
497,"""v8 supercars 2014 - adelaide - whincup vs mclaughlin, last lap: http://t.co/urvmgelrxe via @youtube #v8sc #adelaide #volvo #holden""",2,0,0,7,3,2,17:03,pennywise278
4396,"""awful rt @andreamatthews: gutted for van gisbergen #bathurst1000""",11,0,0,7,10,12,7:14,bradatslice
6626,"""amazing finish to @v8supercars #bathurst1000....great coverage @channel7 @7sport""",11,0,0,7,10,12,7:35,frostglobal
9301,"""long live the mighty ford falcon! #v8sc #bathurst1000 #twoinarow""",11,0,0,7,10,12,7:56,theenginenote
5702,"""maxtreme fuel bingo. #bathurst1000 #v8sc""",11,0,0,7,10,12,7:27,jt_melb
6326,"""rt @mattzel89: #bathurst1000 http://t.co/dje4ot3ynb""",11,0,0,7,10,12,7:33,adrianfm94
3356,"""this is incredible! what a race....#bathurst1000""",11,0,0,7,10,12,7:04,thrusta1
11764,"""#stones #adelaide http://t.co/evsfl6zf32""",12,0,0,7,10,26,13:27,mltatlarge
5829,"""#bathurst1000 is more important than #xfactorau. so for those whining about xfactor coming on late, get over it.""",11,0,0,7,10,12,7:29,lisheon
8612,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,7:46,jumpergirl25
1659,"""indim dere tas bulamadim (blues versiyon) #blues #dere #tas #song #boring  @cemdincer1 http://t.co/odm6rlckmr""",6,0,0,7,6,22,14:46,celikoguz1
6868,"""wow!! #bathurst1000""",11,0,0,7,10,12,7:35,keldavis7
1760,"""rt @edlukac: what a night and billy thorpe to take me out the door @sachapter #adlarchigram #saaawards2014 #architecture #southaustralia #aâ€¦""",7,0,0,6,7,5,15:28,sachapter
7156,"""chas won #bathurst1000? http://t.co/ifehhxs5xa""",11,0,0,7,10,12,7:36,josho567
5360,"""@markberetta  i should of put money on @jamiewhincup  last night whwn he was paying $7.50 for the win #v8sc #bathurst1000""",11,1,0,7,10,12,7:23,polly1976
11000,"""rt @abcgrandstand: story: ford's chaz mostert hauls down flagging jamie whincup to win remarkable maiden #bathurst1000 title http://t.co/qlâ€¦""",11,0,0,7,10,12,10:09,stan11999
7747,"""#v8sc @chazmozzie is understandably excited: #bathurst1000 http://t.co/a4njpvpm9v""",11,1,0,7,10,12,7:39,baronvonclutch
12135,"""side view of @t8_888_car #v8sc #gc600 http://t.co/1cjyzwcs7f""",12,0,0,7,10,26,12:35,polly1976
3138,"""how many laps to go? #bathurst1000""",11,0,0,7,10,12,7:01,johndean_
11118,"""amazing mates who run an amazing #v8sc team. well done @jonathonwebb and @kobewebb19 and the gang at @teknoautosports. proud of you guys.""",11,0,1,7,10,12,10:27,jeromelaxale
832,"""ransel kanvas polos..just 65k
#shopping #belanja #belanjamurah #olshop #online #store #svholstore #tasâ€¦ http://t.co/y9lcaxblx1""",3,0,0,6,4,5,12:38,ranraniiee
5895,"""whincup not enough fuel to finish if he doesn't back off! #bathurst1000 no change to pace. wow!""",11,0,0,7,10,12,7:30,billmcdonald07
192,"""@v8supercars so... any news yet on superview? ... hhundreds of people with credit cards waiting... #crickets #v8sc #silence #fail""",1,0,0,6,3,1,18:27,jacobblackautos
1343,"""original michael kors selma neon pink medium. 
idr: 2,3jt
#tas #michaelkorstas #michaelkoraoriginalâ€¦ http://t.co/eaa07u2tae""",5,0,0,6,5,17,14:14,susanti_lenny
4272,"""rt @timmyhodges: it's just about the best sporting theatre of the year #unbelievable #bathurst1000""",11,0,0,7,10,12,7:12,djroly69
7537,"""wow! #bathurst1000 not a huge but that was epic""",11,0,0,7,10,12,7:38,millarpunt
4534,"""keep it together @craiglowndes888 #v8supercars #bathurst1000""",11,1,0,7,10,12,7:16,annasdalton
1996,"""with squirrelgate and nike email gate the real story is media is absolutely digging for anything they can get on #fsu and #winston very sad""",8,0,0,7,8,3,15:30,bdiddyfranchise
5208,"""it's a fucking race, fuck u #v8sc fuck u!!""",11,0,0,7,10,12,7:21,just__damo
459,"""rt @adamcarsonafi: bend it like bonham! @vaterdrumsticks #soundwave #adelaide http://t.co/753b3ien9f""",2,0,0,7,3,2,16:17,sloppybitch24
7428,"""i don't watch the v8 supercars but it was a hell of a race and finish. congrats chaz mostert and ford! bad luck jamie whincup #bathurst1000""",11,0,0,7,10,12,7:38,patn_
4081,"""winterbottom doesn't deserve to win, not by a long shot. what a fucked race this has been #bathurst1000""",11,0,0,7,10,12,7:10,throwawayskies
3644,"""top running cars all pitted for a splash and dash and van gis, the race leader stalled and isnt able to get it to restart. #v8sc""",11,0,0,7,10,12,7:07,wsracing
3040,"""rt @anggelt: @pedrooraffo @rogertramos22 marico de maturÃ­n que no se conozca, no es marico. #tas""",11,0,0,7,10,12,18:11,rafaasfuck
2211,"""â€œ@gusk: @bicyclingmag lists 12 crazy cycling kits http://t.co/gdlwjohacv inc. #adelaide's fiasco ciclismo""",10,0,0,6,9,13,14:06,adl_cyclists
8917,"""rt @v8supercars: ""we should've had two cars there, but back to back, rapt for chaz, paul and the whole team"" Â edwards #bathurst1000 #v8sc""",11,0,0,7,10,12,7:50,campbeofficial
7511,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,7:38,xlukehemmingsx
5865,"""team manager dutton now on the radio: â€œseriously mate we're not going to make it.â€ #v8sc""",11,0,0,7,10,12,7:30,speedcafe
399,"""if you thought finding a cab in #adelaide tonight was tough, wait till the india v pakistan match in the #iccworldcup2015""",2,0,0,7,3,2,14:43,simonkeith
6386,"""he's out of gas. #bathurst1000""",11,0,0,7,10,12,7:34,joeofthenorth
9733,"""i'd like to see those last few laps again from the end of the last safety car period to chaz bringing it across the line in p1. #v8sc""",11,0,0,7,10,12,8:09,pizzalord1988
6688,"""rt @v8supercars: ""maximum save... we're not going to make it?"" cauchi to whincup Â #bathurst1000 #v8sc""",11,0,0,7,10,12,7:35,drew20pearson
12414,"""#younggunz #adelaide #soulbox #verymerryxmas #show #christmas #lastxmas mattyjustme http://t.co/vzsb3tspca""",14,0,0,7,12,7,14:28,christ0furrrr
4772,"""go holden  #bathurst1000""",11,0,0,7,10,12,7:18,hpravno1
10779,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,9:31,carryoverchamp1
10280,"""ya gotta love anyone who starts last &amp; wins &amp; he's a boy from munruben. well done @chazmozzie #bathurst1000""",11,1,0,7,10,12,8:43,porsche91722
5436,"""best #bathurst1000 ever.""",11,0,0,7,10,12,7:24,dazwarburton
10332,"""last to first! that race was intense! absolutely nuts! 

#mydrivemedia #v8sc #bathurst1000 #fordâ€¦ http://t.co/to3qxw0iff""",11,0,0,7,10,12,8:48,rvandersyde
693,"""ðŸ¾ sweety pink bagpack 125.000 ðŸ¾

#jualtas #jualantas #tasmurah #tas #tassekolah #tassekolahmurahâ€¦ http://t.co/qksd8ynbs2""",2,0,0,6,3,29,15:44,rezhaanindyaa
11063,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,10:19,amstar305
3619,"""rt @v8supercars: whincup off the road under sc? he's behind witnerbottom #bathurst1000 #v8sc""",11,0,0,7,10,12,7:06,darcyf1
8180,"""rt @mattzel89: the car that won looked like this some hours ago #bathurst1000 http://t.co/wm3ztpjs80""",11,0,0,7,10,12,7:42,icthyes
6689,"""fuckk fuck.. fuck... bad luck @jamiewhincup awesome effort from from dead last.. #bathurst1000""",11,1,0,7,10,12,7:35,aikicoops
6427,"""it's drifting time! #bathurst1000""",11,0,0,7,10,12,7:34,fdimoncar
6349,"""fuck #hardieferodo #bathurst1000""",11,0,0,7,10,12,7:34,infectedarea
7835,"""rt @ozwaz: if #fordau doesn't continue its motorsport presence, this is what they could miss out on.. #v8sc #bathurst1000""",11,0,0,7,10,12,7:40,sporting_tragic
7967,"""rt @v8scargentina: el ganador de la supercheap auto bathurst 1000... chaz mostert! #v8sc #bathurst1000 http://t.co/lqq3uyc2z5""",11,0,0,7,10,12,7:41,juuuaaaanm86
11882,"""2014 castrol edge gold coast 600 introduction @v8supercars #gc600 #v8sc #youtube http://t.co/vbqomwch6i""",12,0,0,7,10,26,14:37,yamatsu
9536,"""#mostert snatches #bathurst1000 victory from #whincup on the final lap http://t.co/wzsdo57x9n http://t.co/no1as0oqeo""",11,0,0,7,10,12,8:02,dnaofmotorsport
4284,"""if ray martin thinks there's a movie in the rabbitohs story he's obviously never been to bathurst. #v8sc #bathurst1000""",11,0,0,7,10,12,7:12,caphoto10
4153,"""#bathurst1000 what's gonna happen to @thexfactor_au  now? definently won't start at 6:30pm aest! #xfactorau""",11,0,0,7,10,12,7:11,jake_s_258
9409,"""rt @ben_pilot: heart attack last lap! p6 to podium - latest trend word @nickpercat @olivergavin #phenomenal #v8sc http://t.co/8r0uxjjs2x""",11,1,0,7,10,12,7:58,barker_lucy
5769,"""calls are getting urgent. save. save. bit like us with the beers at about 4pm with this long race. #bathurst1000 #v8sc""",11,0,0,7,10,12,7:28,pitlanewb
8188,"""rt @baronvonclutch: #v8sc slow &amp; steady does it... massive congrats to @olivergavin &amp; @nickpercat for a podium finish at #bathurst1000 for â€¦""",11,1,0,7,10,12,7:42,millerlm24
9720,"""ok what a long day in front of the telly!! love #bathurst1000 bring on next year already lol ðŸðŸš•""",11,0,0,7,10,12,8:08,tiffany_morris
1843,"""rt @keithconlon: wheear â€˜as ta bin sin ah saw thee? is st markâ€™s uni college #adelaide still singing it? @marshall_steve @ilkleyretweet
on â€¦""",7,0,0,7,7,6,14:55,ilkleyretweet
9542,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,8:02,kollakolla
9123,"""feel for you @shanevg97 :( #v8sc #bathurst1000""",11,1,0,7,10,12,7:53,blondiemel74
8705,"""rt @mattzel89: well, that was worth staying up for. an amazing race. exactly what motorsports needs at the moment #bathurst1000""",11,0,0,7,10,12,7:48,bazzzz1986
295,"""rt @rebeccamaddern7: best speech ever @channel7 #v8sc oops!!! #funny""",1,0,0,7,3,2,13:11,mary_anneholden
9402,"""there's only one lap you need to lead in and that's the final lap well done chaz #fpr2014 #bathurst1000""",11,0,0,7,10,12,7:58,annstig15
7076,"""one of the most incredible last few laps of the #bathurst1000 i've seen..... incredible driving by @jamiewhincup ... well done ford!!""",11,1,0,7,10,12,7:36,sophiiiee5
1165,"""there is only one way to celebrate. agree? #v8sc #itm500 http://t.co/vthnhc160f""",4,0,0,6,4,26,13:28,therealwilba
2245,"""calendars, calendars everywhere!!!  #f1 #wrc #v8sc""",10,0,0,6,9,13,16:30,mattwhiteracing
3940,"""holy crap it's mayhem at bathurst! the gis - that's heartbreaking. what a race #bathurst1000""",11,0,0,7,10,12,7:09,dannimouat
10302,"""rt @markkolbephoto: job done @fpr_australia paul morris &amp; chaz mostert from last on grid to win #bathurst1000 #v8sc pic @sportsnapper71 httâ€¦""",11,0,0,7,10,12,8:45,fatfergus
12033,"""rt @interconadl: rolling stones last night, rolling thunder tonight in #adelaide. hoping all our guests are staying dry, comfortable and waâ€¦""",12,0,0,7,10,26,12:00,posmateau
9038,"""the fittest guy on the grid. hang on,  autocorrect. morris won. rt @camscorner: ps - who won #bathurst1000 ??""",11,0,0,7,10,12,7:52,pitlanewb
4448,"""this is an incredible finish!! #bathurst1000""",11,0,0,7,10,12,7:15,triplemsydney
1298,"""rt @tf_bag: @iklan_rt modern fashion bag
http://t.co/sdwfykzwma
#tas #bag #bandung #jakarta #surabaya #medan #kalimantan #sumatra http://t.â€¦""",4,0,0,7,4,27,12:38,takasihmurah_
2058,"""rt @tf_bag: pca1632 colour brown material pu size l 26 w 10 h 21 price rp 175,000 #bandung #jakarta #jual #beli #murah #tas #bag http://t.câ€¦""",9,0,0,6,8,23,15:14,arnidevi
2334,"""new #job #beauty advisor in #winston-salem, nc, http://t.co/m837yanh5j""",10,0,0,7,9,14,16:39,catchajob_us
7083,"""rt @v8supercars: mostert's on the roof of the car. what a spectacular drive from last on the grid. Â #bathurst1000 #v8sc""",11,0,0,7,10,12,7:36,triddy243
7516,"""ford, nissan, holden podium. taz douglas and oliver gavin are the co-drivers to moffat and percat. #v8sc""",11,0,0,7,10,12,7:38,4theloveofindy
11874,"""mick: 'we're sorry we kept you waiting so long. but at least the concrete in the stadium has had time to set'. #stonesadelaide #adelaide""",12,0,0,7,10,26,14:29,gregbarila
5321,"""@8200rpm this is a cracking finale! #bathurst1000""",11,0,0,7,10,12,7:22,jamesoconnell78
9529,"""just need to work out how many tweets i need to cover everything that happened today. #bathurst1000""",11,0,0,7,10,12,8:02,mikkithompson93
11444,"""rt @croninbec: @toddleduc awesome 360 in #adelaide #monsterjam congrats on the win! http://t.co/zx3orja9ij""",11,0,0,7,10,12,11:38,toddleduc
2112,"""rt @grmotorsport: @rianacrehan busy at work today in pit lane #v8sc http://t.co/2nbje5q4ai""",9,0,1,6,8,23,12:43,jason_wroe
8377,"""#greatfinishes this years #bathurst1000""",11,0,0,7,10,12,7:44,tigerwhite1977
174,"""penske promoting #v8sc in the us? does this mean belle isle race?""",1,0,0,6,3,1,17:08,axelripper
11116,"""manchii. #winston #mycat #mylove http://t.co/xqco28diu4""",11,0,0,7,10,12,10:27,_irishlips
5409,"""rt @billmcdonald07: noooooo! drive thru penalty for lowndes. #bathurst1000 #unfair""",11,0,0,7,10,12,7:23,millsy_76
3114,"""shane's pulled a 3.1 second lead. he's pushing hard. 13 to go! #teamlucas #bathurst1000 #v8sc""",11,0,0,7,10,12,7:01,lucasoilaust
12434,"""rt @clothesline_mag: @ejknights amahl and the night visitors review. space theatre til dec3
#amahl #adelaide
http://t.co/jzak5vn9ri http://â€¦""",14,0,0,7,12,7,15:41,ejknights
5725,"""lap 159/161: whincup pushing so hard and leads from mostert and moffat with three to go #v8sc #bathurst1000""",11,0,0,7,10,12,7:28,2mcesport
1542,"""rt @whatsoninad: #adelaide chance 2 #win family pass to ice skating in glenelg simply retweet tweets from now til monday 9pm t &amp; c's http:/â€¦""",6,0,0,6,6,21,14:51,dfking4
2337,"""marcos ambrose to leave nascar, returning to australia #v8sc
http://t.co/jm9nqririo via @motorsportstalk""",10,0,0,7,9,14,16:53,morgan_gary
258,"""cuando hay #tas ? @jaimeelrojo""",1,0,0,6,3,1,20:40,saavedrarojo
4509,"""rt @v8supercars: green at bathurst â€“10th restart on l153  #bathurst1000 #v8sc""",11,0,0,7,10,12,7:15,rollandthibaul7
5693,"""come on whincup! go redbull! 3 laps to go! #bathurst1000""",11,0,0,7,10,12,7:27,heinjid
8792,"""""cough ya bastard!"" - new immortal quote from chaz mostert #bathurst1000""",11,0,0,7,10,12,7:49,bvannisselroy
10610,"""rt @smhsport: late #bathurst1000 drama as mostert, morris take whincup on last lap http://t.co/whc5ffuksp http://t.co/n2o5k4oylc""",11,0,0,7,10,12,9:13,mattnealracing
5067,"""craig you stupid fuck!!!!! #bathurst1000""",11,0,0,7,10,12,7:20,jessattwater
4774,"""the chaz got this. #bathurst1000""",11,0,0,7,10,12,7:18,engkeatf
3033,"""rt @neilhudson: ok. here it is. today is bathurst day #v8sc""",11,0,0,7,10,12,18:08,72mcm
11084,"""rt @v8supercars: odd couple wins extraordinary bathurst: there were more twists, plots and sub-plots in living memory â€“ a... http://t.co/kjâ€¦""",11,0,0,7,10,12,10:23,smokingwheels
127,"""rt @sandraconaway: .#28f el descaro de #winston. en el 2007 hablando mal del gobierno. http://t.co/aqy1porjpc""",1,0,0,6,3,1,14:56,jauregui_4
8996,"""rt @v8scglobal: that has to send a big message to the suits at #ford #bathurst1000 #v8sc""",11,0,0,7,10,12,7:51,frostysfighters
2004,"""love of my life. #winston #nofilter #beautifulbaby http://t.co/ukfvgqrfhg""",8,0,0,7,8,3,16:01,kareyes24
12095,"""rt @amywhodigital: the calm before the storm. #brighton #adelaidestorm #adelaide http://t.co/qpjgyrso4s""",12,0,0,7,10,26,12:21,judz52
1142,"""rt @bboysamson: #adelaide

you ready?

#hypetour #justicecrew #jaiwaetford @ adelaide entertainment centre http://t.co/i5ouzhkj1k""",4,0,0,6,4,26,12:47,aussieannie_au
195,"""@v8supercars what's the deal with superview for this weekend.  are you going to stream the #clipsal500 for use overseas fans?""",1,0,0,6,3,1,18:37,tallclint3
2805,"""rt @theteapartyband: #adelaide down. getting set to melt some faces in #melbourne tomorrow at the #palaistheatre""",11,0,0,7,10,12,13:56,samgrilalala
4569,"""remember folks, whincup started last... #bathurst1000""",11,0,0,7,10,12,7:16,mwyres
8457,"""so youâ€™re gonna tell me morris has a career in the main game again? #v8sc""",11,0,0,7,10,12,7:45,d_keating
844,"""new arrival..!!! 20176 #yellow 37x27cm pu leather rp 158.000,- (batamtiki) #fashion #fashionbag #tasimpor #tas #bag http://t.co/2ijbssqino""",3,0,0,7,4,6,13:35,zikra_ira
2099,"""rt @charielfullshop: b9102 idr 2o8.ooo material pu size l24xh33xw10cm weight 700gr color brown #tas #import #ready #murah http://t.co/uetdgâ€¦""",9,0,0,6,8,23,16:59,piitroot
3325,"""svg's in for a squirt of fuel. but he wants to hold track position #bathurst1000 #v8sc""",11,0,0,7,10,12,7:04,supercars
8466,"""rt @nissan_aus: incredible finish to #bathurst1000. nissan 2nd! unforgettable drive by @j_moffat in the nissan #altima http://t.co/mkj51zkuâ€¦""",11,1,0,7,10,12,7:45,kiahjohnson1
1598,"""overcoming traumatic primary attachment: http://t.co/1hrnet59wa #adelaide #securestart #childcare""",6,0,0,6,6,21,18:31,colbypearce
4056,"""here we go @craiglowndes888 exciting stuff right now #bathurst1000 #v8sc""",11,1,0,7,10,12,7:10,brad_b777
4252,"""so gutted - poor gis - unbelieveable! now cheering red bull team - cmon holden #bathurst1000""",11,0,0,7,10,12,7:12,vivallan
2731,"""rt @craillsy: just bumped into @wazzaluff - 'biggest hit i've ever had'. he's ok and got his mojo back in porsche race, too. #v8sc #bathursâ€¦""",11,0,0,6,10,11,12:57,sccofsa
5721,"""rt @v8supercars: whincup has gotten the message to conserve. he's 3sec ahead of mostert with  four to go #bathurst1000 #v8sc""",11,0,0,7,10,12,7:28,beechamholden
8286,"""@castrol wins bathurst again!!awesome stuff @fpr_australia's @chazmozzie and paul morris!!! #v8sc #bathurst1000 http://t.co/faux68dpm9â€""",11,1,0,7,10,12,7:43,speednmotion
3649,"""sux! #bathurst1000 #mountpanorama #v8sc #thegiz http://t.co/pqpzwovvsq""",11,0,0,7,10,12,7:07,woolstonnz
8824,"""first on race day #bathurst1000 #ford""",11,0,0,7,10,12,7:49,skunkie_c
9702,"""whincup actually rolled over the line @dayneewings #bathurst1000""",11,0,0,7,10,12,8:08,rhysh31
1594,"""overcoming traumatic primary attachment: http://t.co/1hrnet59wa #adelaide #securestart #fostercare""",6,0,0,6,6,21,18:31,colbypearce
11435,"""#bathurst1000 motor racing at its best. 1000kms with the winner taking the lead on the last lap. and they started last. great racing!!""",11,0,0,7,10,12,11:35,robertcroft
8766,"""paul morris - the body of a true athlete! #v8sc #bathurst1000""",11,0,0,7,10,12,7:49,cjshannon_
1431,"""ðŸŽ€ can i also say how great it is when so many great people turn up to support a night like tonight in #adelaide! @peachesngin well done! ðŸ‘""",5,0,0,7,5,18,14:14,carlaconlin
4843,"""[video] whincup takes the lead and winterbottom spins! #bathurst1000 http://t.co/6mklw5htrj""",11,0,0,7,10,12,7:18,supercars
2347,"""longchamp - 225rb

#fashionbag #replikatas #jualtas #tas #bags #longchamp #shoulderbag #handbagâ€¦ http://t.co/6kqnb3tdic""",10,0,0,7,9,14,12:34,poetrinila
9472,"""rt @erebusv8: what a finish as @will_davison storms home to finish p4 #bathurst1000 #v8sc http://t.co/96j5rwbywm""",11,1,0,7,10,12,8:00,supashock
9771,"""rt @teknoperform: you are a champion @shanevg97. the messages of support are unbelievable. bigger and better next year for bathurst. #v8sc â€¦""",11,1,0,7,10,12,8:10,vave83
5298,"""thats bullshit!!! if that happened 20 laps ago, it would have been a racing incident and passed over #v8sc #bathurst1000""",11,0,0,7,10,12,7:22,findingzen69
8572,"""rt @trevorlong: you start last.  you crash into the wall.  you win the #bathurst1000 #v8sc - thatâ€™s just amazing right?""",11,0,0,7,10,12,7:46,bigchaps
6926,"""rt @hrtjasedarwin: fantastic drive @nickpercat @walkinshawperf  perseverance has paid of never give up #ibleedred #bathurst1000""",11,1,0,7,10,12,7:36,v8ali2
3992,"""get the camera off those poor bastards and give them some privacy after coming that close!  #bathurst1000 #v8sc""",11,0,0,7,10,12,7:09,ursonadk
8305,"""bathurst. what an amazing sporting spectacle: speed, strategy, teamwork and brute force! #v8sc #bathurst1000""",11,0,0,7,10,12,7:43,mattwant09
7532,"""rt @pitlanewb: you know that ""1"" sign in parc ferme. next to that. #v8sc rt @totallymsaus: dude, where's your car? oh wait, we know. http:/â€¦""",11,0,0,7,10,12,7:38,triddy243
3458,"""the prince has it? #v8sc #bathurst1000""",11,0,0,7,10,12,7:05,mrchaos1ne
1421,"""fab lab session three http://t.co/zjsxpirgw8 at adelaide, australia #adelaide""",5,0,0,6,5,17,13:51,gethappenic
4080,"""almost 8 hours into this race #v8sc""",11,0,0,7,10,12,7:10,supercarsmaster
12484,"""#v8sc http://t.co/qqnfne65qv #breaktheinternet #popular #now #trendingcontentnow #retweet""",14,0,0,7,12,7,17:30,now_content
438,"""@matttreacy @smclaughlin93 pity next year will kill thousands of the poorer fans #v8sc @v8supercars""",2,1,0,7,3,2,15:37,froudeybrand
4111,"""bugger. i was so hoping @shanevg97 would bring it home. hard luck champ..you drove the wheels off the car #bathurst can be so cruel #v8sc :(""",11,1,0,7,10,12,7:10,tinythekiwi
3157,"""sc !! #bathurst1000""",11,0,0,7,10,12,7:02,sidebyside
7983,"""rt @v8supercars: top 10 - mostert, moffat, percat, w davison, whincup, winterbottom, t kelly, r kelly, coulthard and lowndes Â #bathurst1000â€¦""",11,0,0,7,10,12,7:41,louisestone20
2119,"""rt @petsarefound: #lost rainbow #lorikeet - brooks bay #tas 7116 http://t.co/dakkiimi4t #missing #parrot #tasmaniaâ€¦ http://t.co/d3tib7qh1b""",9,0,0,6,8,23,12:56,diddles54
2758,"""rt @v8supercar: ford announcement post-season: negotiations ongoing with teams insists graziano&gt; http://t.co/3d0qv0cqql #v8sc""",11,0,0,7,10,12,13:11,_jabelicious_
939,"""rt @socialrw: @sockcouncil double debut #socksoutsaturday @tricketter #winston #adidas #adistar #bsfc http://t.co/2bfact7z4z""",3,0,0,7,4,6,16:47,sockcouncil
7683,"""rt @wtf1couk: gp3 fans while you're waiting for the race to resume, flick over to the #bathurst1000. exciting final few laps.""",11,0,0,7,10,12,7:39,kimiyustan
4914,"""tremendous save by winterbottom, though. #v8sc""",11,0,0,7,10,12,7:19,zerogeewhiz
4707,"""rt @v8supercars: whincup's taken the lead!!! past frosty at the final corner. #bathurst1000 #v8sc""",11,0,0,7,10,12,7:17,dancemania97
2807,"""and now to watch top 10 shootout and dunlop series race #v8sc""",11,0,0,7,10,12,13:56,mattwhiteracing
431,"""rt @mickyo37: might be a good deal for @v8supercars  and the teams but it's a shit deal for fans #fuckyouwarburton #v8sc""",2,0,0,7,3,2,15:29,froudeybrand
11478,"""after the excitement of #bathurst1000 this afternoon #f1 #sochigp comparatively boring. so i'm going to bed""",11,0,0,7,10,12,11:47,oneill_with_2ls
9652,"""@motogp wish i had watched it but the #v8sc #bathurst1000 went longer than expected. congrats to @marcmarquez93 what a champion""",11,0,0,7,10,12,8:06,mitcheffectryan
8871,"""rt @navyhealth: chaz mostert you champion!!!! #bathurst1000 winner http://t.co/afpwnsk3tx""",11,0,0,7,10,12,7:50,hayleyyemma
3527,"""that's just cruel.  #bathurst1000""",11,0,0,7,10,12,7:06,mummasnoof
5268,"""who'd have thought: p2 = 13 pit stops, p3, 11 pit stops. #v8sc #bathurst1000""",11,0,0,7,10,12,7:22,andrewblanda
6945,"""rt @v8supercars: mostert's on the roof of the car. what a spectacular drive from last on the grid. Â #bathurst1000 #v8sc""",11,0,0,7,10,12,7:36,jamesf40
10495,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,9:02,formula1toniann
5774,"""rt @v8supercars: whincup has gotten the message to conserve. he's 3sec ahead of mostert with  four to go #bathurst1000 #v8sc""",11,0,0,7,10,12,7:28,alex__au
5782,"""rt @pitlanewb: calls are getting urgent. save. save. bit like us with the beers at about 4pm with this long race. #bathurst1000 #v8sc""",11,0,0,7,10,12,7:29,traceylee82
4958,"""rt @white_adam: i'm completely enthralled by this #bathurst1000. there, i've said it. never thought i would ever say it.""",11,0,0,7,10,12,7:19,turningworld
8909,"""note to self never try and watch worlds gymnastics finals and #bathurst1000 at the same time. to much stress and tension #figworlds2014art""",11,0,0,7,10,12,7:50,kiwichemchick
2407,"""â€œ@upsidenews_lib: #adelaide hills band @germeinsisters are doing it for themselves. and south australia! http://t.co/4iaxdnwbccâ€""",10,0,0,7,9,14,13:24,upsidenewsaus
3646,"""fuuuuccccck. #v8sc""",11,0,0,7,10,12,7:07,sarstaple
9261,"""rt @the_karmelian: you couldn't write a movie script like that for 2014 bathurst 1000-no one wud believe you.ups, downs, tears &amp; heartachesâ€¦""",11,0,0,7,10,12,7:55,miss_bridgie
2314,"""rt @fatedmuserp: || available roles for #twilight || [volturi] (oc's) #adelaide(oc), #alexander(oc)-- @/dm for info, 18+""",10,0,0,7,9,14,15:52,reticentember
