id,text,event_number,player_dummy,team_dummy,weekday,month,day,time,user_screen_name,positive
11426,"""car 2 ready to rumble this morning #bathurst1000 #v8sc #motorsport officialholdenracingteam @v8supercars http://t.co/o72cwkr5up""",11,0,0,7,10,12,11:33,hayleylouiser,0
2947,"""â˜†â˜…â˜† job alert â˜†â˜…â˜† #job #winston salem - lead etl developer http://t.co/5pnjllbwsf view full details""",11,0,0,7,10,12,16:36,nc_hiring,0
6111,"""tap the fuel gauge!! #bathurst1000""",11,0,0,7,10,12,7:32,steve_l15,0
8244,"""rt @v8supercars: mostert's on the roof of the car. what a spectacular drive from last on the grid. Â #bathurst1000 #v8sc""",11,0,0,7,10,12,7:43,georgenelly101,0
3151,"""trouble. blanchard in the wall - safety car #v8sc""",11,0,0,7,10,12,7:02,neilhudson,1
2613,"""rt @tasmania: the magical binalong bay near st helens, a top spot for a weekend break. pic @lovethywalrus (on ig) #tassie http://t.co/kzc4pâ€¦""",11,0,0,6,10,11,16:02,joybelle46,0
7604,"""glass of pepsi anyone? #bathurst1000""",11,0,0,7,10,12,7:39,nellyselly,0
4057,"""must be shattered @shanevg97.  great drive all day.  this race can be so cruel. @v8supercars #bathurst1000""",11,1,0,7,10,12,7:10,stevewherrett,0
11034,"""rt @v8supercars: [video] supercheap auto #bathurst1000 highlights. watch here: http://t.co/4suhsfzp8v http://t.co/bhj9dh3rzq""",11,0,0,7,10,12,10:14,joel_jmcdonald,0
1363,"""rt @adelaidedogs: found cat being held at rspca lonsdale #adelaide 16/5/14
dsh, white and grey female, desexed with tattoo, no... http://t.â€¦""",5,0,0,6,5,17,14:51,puffytmd,0
6747,"""all in all amazing race #v8sc #bathrust1000""",11,0,0,7,10,12,7:35,fezfc,1
6395,"""that was awesome, stunning, great tv, don't go to the news #bathurst1000""",11,0,0,7,10,12,7:34,mattys123,1
10276,"""snappytv - [video] car 14 fabian coulthard - unable to open drivers door #bathurst1000 @v8supercars #v8sc http://t.co/z3jjttb0iz""",11,0,0,7,10,12,8:43,yamatsu,0
8986,"""unforgettable edition of the great race. everything and more packed in. what a finish! #bathurst1000""",11,0,0,7,10,12,7:51,ajfair85,1
1506,"""the sun setting on a good weekend of the #perth400 at barbagallo raceway @tweetperth http://t.co/sstrcdmxfb""",5,0,0,7,5,18,13:49,motor351,0
2198,"""#afyon #karahisar #kale #taÅŸ #medrese http://t.co/sattj0cbko""",9,0,0,7,8,24,16:51,selimakcin,0
510,"""this is real racing. #f1 toys not to be found here #v8sc http://t.co/o0yfnbg9ex""",2,0,0,7,3,2,17:19,justaman001,0
4563,"""i like how the only things in my timeline right now are #scallopwar and #bathurst1000""",11,0,0,7,10,12,7:16,ayareina,0
7231,"""rt @7sport: what a finish! ford's chaz mostert wins his first #bathurst1000, overtaking jamie whincup on the final lap #bathurst1000 #v8sc""",11,0,0,7,10,12,7:37,sassycactusbutt,0
3684,"""boys settle down your making to many errors  #bathurst1000""",11,0,0,7,10,12,7:07,jessattwater,0
12337,"""rt @adelaidedogs: found dog lonsdale #adelaide 6/12/14
unsure of the breed but it was an absolutely beautiful, playful shaggy ball... http:â€¦""",14,0,0,6,12,6,15:55,karmic_justice,1
5752,"""fuel calls are getting more urgent, more angry! #v8sc #bathurst1000""",11,0,0,7,10,12,7:28,darcyf1,0
4281,"""unless mostert goes mental. #bathurst1000""",11,0,0,7,10,12,7:12,blairtr0n,0
6853,"""rt @baronvonclutch: #v8sc @jamiewhincup is out of fuel: #bathurst1000 http://t.co/zrydpvij0m""",11,1,0,7,10,12,7:35,alexappakov,0
9721,"""best race i have ever watched! let the #bathrust1000 take a bow! gets better every year! bring on next yearðŸðŸ† #v8sc""",11,0,0,7,10,12,8:08,liveloverace90,1
8982,"""rt @chazscar_6: started dead last!! lead only 1 lap!! you little ripper @chazmozzie!! #v8sc #bathurst1000""",11,1,0,7,10,12,7:51,frostysfighters,0
1558,"""#adelaide, @wrestleclash is comin' !!
#usa vs #mexico #wrestleclash http://t.co/rkkbkqwfwn""",6,0,0,6,6,21,15:19,wrestleradioau,0
611,"""hate his ugly outfit, but he's still so beautiful ðŸ˜ðŸ˜ðŸ˜ #brunomars #moonshinejungletour2014 #adelaide http://t.co/l1ykaal69o""",1,0,0,7,3,2,12:24,xxx_rachy88_xxx,1
9103,"""#v8sc #bathurst1000 it's the #stevenbradbury style last to first win #fpr #ford""",11,0,0,7,10,12,7:53,richmondmillier,1
10379,"""snappytv - jame whincup - pit lane penalty #bathurst1000 @v8supercars #v8sc http://t.co/bn8trckjpp""",11,0,0,7,10,12,8:53,yamatsu,0
12466,"""is this really what the cota #usgp grid girls wore this year? i don't remember that. #f1 #texas #austin #fiawec #v8sc http://t.co/jk1yfhiyim""",14,0,0,7,12,7,17:08,gpamericas,0
12197,"""the sporting world will be better without #bernieecclestone #jameswarburton &amp; #seppblatter #justsaying #berniejamesseppout #f1 #v8sc #fifa""",13,0,0,6,11,15,14:01,termiontrack,0
8440,"""thanks for the vroom vroom fun tweeterville. din dins time. #bathhurst1000 #v8sc""",11,0,0,7,10,12,7:44,therbs3,1
2631,"""#v8 supercars: your guide to the #bathurst1000  
http://t.co/1iavrawbx9""",11,0,0,6,10,11,16:40,formulaoneworld,0
12280,"""rt @nokken_bags: nah @nokken_bags punya semua itu loh, jadi kalau ada yang mau bikin, mampir aja ke http://t.co/ung5gkwpzm ph:08978237237 #â€¦""",14,0,0,6,12,6,13:55,lisabonsky,0
524,"""rt @ashattakx: video: kimoraâ€™s entrance at the clipsal 500 this evening, so good. #kimbra #clipsal500 #music #musiccrush... http://t.co/qwxâ€¦""",1,0,0,7,3,2,17:47,fyeahkimbra,0
9825,"""rt @vcdf_australia: hon lieutenant @chazmostert 2014 #bathurst1000 champion - fight and win chaz @fpr_australia @australian_navy http://t.câ€¦""",11,0,0,7,10,12,8:12,ianparryo,1
12149,"""rt @famouspony46: #coxplate winner #adelaide enjoys a hose after his historic victory @mvrc1 @tommagnier @irethoroughbred @ownerbreeder httâ€¦""",12,0,0,7,10,26,12:39,regalsportsinfo,1
3098,"""rt @andrewzed3: #bathurst1000
turn 2 http://t.co/8dqy174slo""",11,0,0,7,10,12,7:00,cameronwatt,0
11009,"""rt @daffidreynolds: i can't believe the turn of event at #bathurst1000 it was almost like mario kart..""",11,1,0,7,10,12,10:11,stueyjordan,0
3985,"""what a goddamn incredible day of bathurst brilliance!! #v8sc""",11,0,0,7,10,12,7:09,missalisshadoll,1
9797,"""rt @marisavitaljich: congrats @nickpercat @holdenmsport great drive for p3 #bathurst1000""",11,1,0,7,10,12,8:11,hmsguy,1
8510,"""if you are only going to lead one lap. might as well be the last one at #bathurst1000""",11,0,0,7,10,12,7:45,bachward1,0
9675,"""rt @v8chosenone: check out that podium crowd! #v8sc #bathurst1000 http://t.co/xivowyvilk""",11,0,0,7,10,12,8:07,kanebo2000,0
4907,"""rt @v8supercars: there's 7 to go at mount panorama, this is insane motor racing #bathurst1000 #v8sc""",11,0,0,7,10,12,7:19,dylanberderow,0
9756,"""best #bathurst1000 ever!!! @chazmozzie you are a fucking champion! @fpr_australia #wow #winning #v8sc""",11,1,0,7,10,12,8:10,themary21,1
11002,"""rt @rxdirwin: did 5sos watch #bathurst1000 tho""",11,0,0,7,10,12,10:09,boujeekweeen,0
8761,"""cheers &amp; greetings to @radiolemans from austin. tuning in after #bathurst1000 finish. appears far east has all the global action this wknd.""",11,0,0,7,10,12,7:48,racesimulators,0
10131,"""rt @v8supercars: mostert wins bathurst on final lap: from last to first in a race full of carnage, records broken, and a ... http://t.co/h4â€¦""",11,0,0,7,10,12,8:31,joemafia86,0
7426,"""rt @fake_fsn: with caltex a major sponsor, surely they could've afforded to put more petrol in whincup's car. #bathurst1000""",11,0,0,7,10,12,7:38,zerotoground,0
3411,"""noooooooooooo what the fuck just happened to van gisbergen's car?! #bathurst1000""",11,0,0,7,10,12,7:05,kaanakdemir,0
6187,"""wow. what a finish #bathurst1000""",11,0,0,7,10,12,7:32,wayneellery,0
4072,"""rt @7sport: shane van gisbergern cannot get his car to start. another twist in the #bathurst1000""",11,0,0,7,10,12,7:10,andrew_______w,0
148,"""rt @adelaidereview: @gastropunkoz on #adelaide's food resurgence #safood
http://t.co/7eonjxn3qw""",1,0,0,6,3,1,15:47,wotsupu,0
2639,"""â˜†â˜…â˜† job alert â˜†â˜…â˜† #job #winston salem - business architect/business analyst http://t.co/7npeep3ecc view full details""",11,0,0,6,10,11,17:05,nc_hiring,0
8548,"""greatest of all great races, we'll be talking about the 2014 1000 for as long as bathurst is run #bathurst1000""",11,0,0,7,10,12,7:46,juliandaw,1
10026,"""rt @abcgrandstand: #bathurst1000 top 10: mostert, moffat, percat, w davison, whincup, winterbottom, t kelly, r kelly, coulthard, lowndes #vâ€¦""",11,0,0,7,10,12,8:23,timw1995,0
1094,"""#kristal #taÅŸ #moda #beyaz #yazlÄ±k #takÄ±lar #aksesuar #accessory #mayaaccessories #elyapÄ±mÄ± #handmade #2014 #fash... http://t.co/av7knlvikz""",4,0,0,6,4,26,11:35,naticrmnna,0
7072,"""turns out #theblock isn't even on the same channel as the #bathurst1000  ... guess i didn't need to watch the last lap after all!""",11,0,0,7,10,12,7:36,stweet_heart,0
3790,"""svg straight out of the car and into the transporter. #bathurst1000 #v8sc""",11,0,0,7,10,12,7:08,supercars,0
8562,"""you couldn't write a movie script like that for 2014 bathurst 1000-no one wud believe you.ups, downs, tears &amp; heartaches #v8sc #bathurst1000""",11,0,0,7,10,12,7:46,the_karmelian,0
7674,"""what a finish! #bathurst1000""",11,0,0,7,10,12,7:39,tomnewbold44,0
12456,"""rt @vassy: 2 amazing shows in 1 day!! doin the @stereosonic rounds w/ @showtekmusic &amp; @sonnywilsonnl #melbourne &amp; #adelaide ðŸ‘ŠðŸ‘Š http://t.co/â€¦""",14,0,0,7,12,7,16:30,natlyrad,0
1391,"""rt @luacupuncture: #nlu health tip #1: cut down on dairy products, because the lactose in milk can generate mucus, a symptom of allergies. â€¦""",5,0,0,6,5,17,16:09,chewinggumfreak,0
5192,"""rt @erebusv8: lowndes has received a black flag, moving @will_davison up to p4 with 6 laps remaining #v8sc #bathurst1000""",11,1,0,7,10,12,7:21,zerotoground,0
12293,"""just star fb10389js# rose original idr 361k
uk. 27x12x33 cmÂ tinggi : 33cmÂ 
bahan : pu

#tasâ€¦ http://t.co/xjcgkx416k""",14,0,0,6,12,6,14:22,fameliabless,0
6662,"""i hate paul morris but i'm so happy mosert won #v8sc""",11,0,0,7,10,12,7:35,imogynmargaret,1
3738,"""goddamn this race is getting hairy!! #bathurst1000""",11,0,0,7,10,12,7:07,champo323,0
1822,"""rt @travellingking1: ""#adelaide central markets #travel #ttot #southaustralia"" http://t.co/4fexo5f2zs""",7,0,0,7,7,6,14:11,dokosolutions,0
5012,"""rt @onesimpleclik: wow, this is the most incredible race i've watched in ages! #v8sc #v8supercars #bathurst1000""",11,0,0,7,10,12,7:20,janetbackstage,0
8547,"""hands down the greatest, and most enthralling #bathurst1000 iâ€™ve ever witnessed. truly incredible.""",11,0,0,7,10,12,7:46,saba_kitty,1
5388,"""rt @teammed: chasing the field of the #bathurst1000 race today will be an unsung hero of bathurst. learn more here... http://t.co/gwxaq7vosi""",11,0,0,7,10,12,7:23,docbrent,0
4328,"""that's not a stall. that's a breakage. #bathurst1000 #v8sc #hardieferodo""",11,0,0,7,10,12,7:13,dryobbo,0
8567,"""rt @teammed: amazing job at #bathurst1000 today by the whole medical team. our busiest and biggest #bathurst ever! #v8sc""",11,0,0,7,10,12,7:46,forality,0
11310,"""#tas #weather #bushwalkingweatheralert #tasmania #ctcorp 10:02pm  ~~bush walkers weather alert for the western... http://t.co/nqt6oll3uk""",11,0,0,7,10,12,11:06,australianwarni,0
2777,"""la #bathurst1000, la #nascar y #motogp se viven en directo de 1:15h a 8:00h a travÃ‰s de http://t.co/scevotpk1u / app / tunein @cadenamotor""",11,0,0,7,10,12,13:26,sm_motociclismo,0
6461,"""what. a. finish! #bathurst1000""",11,0,0,7,10,12,7:34,themrjourneyer,0
3440,"""rt @speedcafe: â€œit won't go, it won't go,â€ he says #v8sc""",11,0,0,7,10,12,7:05,v8ali2,0
8692,"""rt @the_scotsman_: absolutely gutted for @mwinterbottom - so close, yet so far. #v8sc #bathurst1000 @fpr_australia""",11,1,0,7,10,12,7:48,dxpetti,0
4195,"""what a crazy day here today #161laps161tweets #bathurst1000 http://t.co/abgfn7dogr""",11,0,0,7,10,12,7:11,mybsidelife,0
11460,"""the @v8supercars racing around the mountain makes @f1 look boring! what a fantastic race it was and a great finish! #v8sc #bathurst1000""",11,0,0,7,10,12,11:42,maximmotorsport,1
6582,"""rt @livenewsdesk: ford's chaz mostert has won #bathurst1000 in the final lap! incredible.""",11,0,0,7,10,12,7:35,viewfrmthestand,1
3300,"""this race makes up for last years yawnfest. #v8sc""",11,0,0,7,10,12,7:03,mrchaos1ne,0
1620,"""#tas #mumer bagus yuk cek fb kita ^^ ivana os #jualanku #sell #trusted #cariproduk #carireseller""",6,0,0,6,6,21,13:45,sesiliaivanaa,0
4964,"""#v8sc drive thur. has to be called""",11,0,0,7,10,12,7:19,frostys1,0
10099,"""the trending history of #bathurst1000 is interactively charted at http://t.co/ripjdv26v7 #futures uk""",11,0,0,7,10,12,8:29,hashtagfutures,0
10807,"""rt @bicyclesa: more women are getting on bikes in #adelaide - http://t.co/zphvqflej5 cc @reidcycles""",11,0,0,7,10,12,9:35,monchervelo,0
5383,"""rt @billmcdonald07: get in front of a tv now and turn on ch7 for a finish everyone will be talking about. #bathurst1000 #drama""",11,0,0,7,10,12,7:23,troy_spro,0
9439,"""he says that next year he's tempted to not even try to qualify! #v8sc #bathurst1000""",11,0,0,7,10,12,7:59,v8chosenone,0
1096,""".@mwinterbottom gana con comodidad en pukekohe #v8sc: http://t.co/jboec9ei5s""",4,1,0,6,4,26,11:35,motoryracing,0
6018,"""go moffat, great race so far #bathurst1000""",11,0,0,7,10,12,7:31,vinnieit,1
2176,"""rt @ysangwen: si le tas de final fantasy vi vous intÃ©resse, n'hÃ©sitez pas a check les wip de kilaye ! ~ https://t.co/i2ulgozx3f #ffvi #tas""",9,0,0,7,8,24,15:10,ducdutromblon,0
10946,"""â€œ@shanedelia: this is why aussie motorsport is some of the best racing in the world!! #bathurst1000â€@j_moffat""",11,1,0,7,10,12,9:57,kezzaagain,0
8103,"""huge win for the dude from scrubs #bathurst1000 #mostert #v8sc http://t.co/sjxsrhyl2c""",11,0,0,7,10,12,7:42,paulcochrane,1
3517,"""motor: unbelievable! svg stalls on last fuel! #mountain #bathurst1000""",11,0,0,7,10,12,7:06,neilevansmail,0
12018,"""#adelaide #morgana #casteloratimbum #exposicao #mis #bumbumbum #casteloratimbum @ mis - museu daâ€¦ http://t.co/vr9bdcrwjn""",12,0,0,7,10,26,18:16,paulene3,0
4720,"""rt @mwyres: 48 minutes since a commercial break, for you whingers... #bathurst1000""",11,0,0,7,10,12,7:18,faineblackadder,0
8898,"""rt @newscomauhq: chaz mostert and paul morris have won the bathurst 1000 in a thrilling finish: http://t.co/nrzzketspz #bathurst1000 #motorâ€¦""",11,0,0,7,10,12,7:50,michyv69,1
7945,"""rt @littlepiglet72: a ""bradbury"" finish to the #bathurst1000 well done ford and chaz. exciting finish. now no-one cares about v8 racing untâ€¦""",11,0,0,7,10,12,7:41,thecattery,1
2194,"""mbak @inefebriyanti mohon retweet dong! jual #tas #indian sulis. #apachestyle, minat ping me 2664f801. danke schoen! http://t.co/5tzvbfltak""",9,0,0,7,8,24,16:25,sulismerah,0
3160,"""rusty ringpulls makes a yellow #bathurst1000 #v8sc #hardieferodo""",11,0,0,7,10,12,7:02,dryobbo,0
1566,"""original batman keychain. good ol' tas version

#batman #tas #polymerclay #sculpey #keychain #squidhopâ€¦ http://t.co/a8abloed9o""",6,0,0,6,6,21,16:01,squidhop,1
4940,"""closing laps of #bathurst1000 - its a bit exciting.""",11,0,0,7,10,12,7:19,seventyr,0
1351,"""rt @erebusv8: erebus duo close to top-10 in perth practice http://t.co/oqcfb3bedi  #perth400 #v8sc http://t.co/8jag4rvdol""",5,0,0,6,5,17,14:24,reibs12,0
3419,"""wow! #bathurst1000""",11,0,0,7,10,12,7:05,billmcdonald07,0
6630,"""""what an unbelievable drive by him.. .the guy's just a freak. unbelievable. i can't believe it"" paul morris Â #bathurst1000 #v8sc""",11,0,0,7,10,12,7:35,supercars,0
1160,"""rt @hadamisterio_4: â€œ@profcancun: http://t.co/rm1enolryy she .... #tasâ€ que hermosa ! / si, es de mis preferidas por los recuerdos""",4,0,0,6,4,26,13:15,profcancun,0
3606,"""rt @awnelah: wow. that one will hurt. i had svg down for the win. #bathurst1000""",11,0,0,7,10,12,7:06,pricejosh34,1
6947,"""rt @v8supercars: it's mostert first, by 4.09sec, then moffat, and nick percat third Â #bathurst1000 #v8sc""",11,0,0,7,10,12,7:36,djwronghead,0
3504,"""spewing #bathurst1000""",11,0,0,7,10,12,7:05,dylanmatthews91,0
12200,"""the @pickleladies are at 901 waterworks way #winston-salem 10 am today giving away jars of miss jenny's pickles. happy #nationalpickleday""",13,0,0,6,11,15,14:32,jacknales,0
1794,"""#adelaide oval &amp; bridge lit for local team #portpower narrowly  beaten by #essendon  - go the bombers #aflpowerbomers http://t.co/1r7en3apxt""",7,0,0,6,7,5,13:38,blueturtleadl,0
5730,"""no way will whincups car make it home. i'm waiting for the car to stop but cmon son #bathurst1000""",11,0,0,7,10,12,7:28,doc_gowland,0
3814,"""rt @silo24: *squealing* #v8sc #bathurst1000 - go @craiglowndes888 go!!!""",11,1,0,7,10,12,7:08,heathermhuggett,0
7229,"""noooo!!!! i don't have 7mate .... want to see celebrations. #bathurst1000""",11,0,0,7,10,12,7:37,rochykate,0
4530,"""155. that was a huge moment for lowndes. #bathurst1000 #v8sc #161laps161tweets""",11,0,0,7,10,12,7:16,mjmilg8,0
6610,"""unbelievable effort from whincup! not sure why he didn't come out of throttle earlier! what a race all around! #bathurst1000""",11,0,0,7,10,12,7:35,my_vyss,0
7919,"""â€œ@speedcafe: bathurst 1000 result #v8sc http://t.co/dog0ngs5s8â€ great effort @rickkelly, well done""",11,1,0,7,10,12,7:40,nikkiv17,1
9146,"""#cough you bastard and #rolansdane's for dinner some the great #bathurstday moments #wellin #ford #bathurst1000""",11,0,0,7,10,12,7:53,youngie11,0
12433,"""rt @neon_moose_: what's on in adelaide Â» indaily | adelaide news: http://t.co/nmcpwzmpjc #amahladelaide @ejknights #christmas #adelaide""",14,0,0,7,12,7,15:41,ejknights,0
1262,"""rt @v8supercars: there is only one way to celebrate. agree? #v8sc #itm500 http://t.co/a0raep8t2i""",4,0,0,7,4,27,14:50,sentoan,1
998,"""rt @teamjeldwen: cool shot of @jack_perkins cocking a wheel or two at puke today. #v8sc http://t.co/ekko7vj9xz""",4,1,0,5,4,25,10:50,supercars,0
6152,"""rt @mattys123: sport is the best reality tv, proven once again here #bathurst1000""",11,0,0,7,10,12,7:32,des91pina,1
6102,"""engine has coughed in #1 #v8sc #bathurst1000""",11,0,0,7,10,12,7:32,darcyf1,0
8013,"""@amy_rathbone: can't say i'm into motor sports but the end of the #bathurst1000 could get anyone interested. those final laps were intense.""",11,0,0,7,10,12,7:41,amy_rathbone,0
6856,"""rt @foxsportsnews: kings of the mountain - ford's chaz mostert overtakes jamie whincup on the final lap to win his first #bathurst1000 withâ€¦""",11,0,0,7,10,12,7:35,aprilote1,0
10687,"""rt @lenspro_aust: wow! @fordracing @chris_hayes1 rt @v8supercars: 2014 king of the mountain: chaz mostert &amp; paul morris  #bathurst1000 httpâ€¦""",11,0,0,7,10,12,9:21,optimize_biz,0
5328,"""rt @speedcafe: whincup told â€œit may cough on the last lap, that's why we need a little bit of fuel pleaseâ€. he's 1.6s ahead of mostert #v8sc""",11,0,0,7,10,12,7:22,fredsmith914,0
9527,"""chaz mostert wins #bathurst1000 http://t.co/pitpbbtq0l""",11,0,0,7,10,12,8:02,msnnz,1
3583,"""rt @erebusv8: safety car is called after ingall makes contact with the wall. @will_davison moves up to p5 as leaders pit with 11 laps to goâ€¦""",11,1,0,7,10,12,7:06,wendypup2,0
10839,"""great work boys and girls. we did it again you little ripper @chazmozzie @mwinterbottom @fpr_australia #bathurst1000""",11,1,0,7,10,12,9:42,angermgmtmicky,0
11273,"""rt @zathrassquared: everyone crashed.  the track fell apart.  saftey car won its class.  last lap pass ftw. #bathurst1000 @rvandersyde""",11,0,0,7,10,12,10:58,barneysdt,1
5826,"""great way to make sure your team mate wins the race, take out the guy coming second. go to hell #redbullracingau #bathurst1000 #v8sc""",11,0,0,7,10,12,7:29,njgorrell,1
11463,"""rt @trevorlong: after the most exciting motor-race in my memory today (#bathurst1000), bernie and his #f1 mates are struggling to keep me fâ€¦""",11,0,0,7,10,12,11:43,pizzalord1988,0
4393,"""@teknoperform amazing performance all day by jono &amp; svg and no doubt the behind the scenes as well #holdyourheadshigh #bathurst1000 #v8sc""",11,0,0,7,10,12,7:14,mrpayne545,0
3742,"""i never thought i'd say it, but thank you whincup! #v8sc""",11,0,0,7,10,12,7:07,pizzalord1988,1
11300,"""will the #russiangp yield crazy results as seen at #bathurst1000 today?""",11,0,0,7,10,12,11:03,huddo86,0
4077,"""rt @v8supercars: lowndes is the leader from coulthard, mostert, van gisbergen, percat, moffat, winterbottom, perkins, pedersen  #bathurst10â€¦""",11,0,0,7,10,12,7:10,deanprananda,0
3141,"""vsg setting track record after track record. no one has gone from pole to win in #bathurst1000 #v8sc""",11,0,0,7,10,12,7:01,cherp92lx,0
4580,"""jamie! #bathurst1000""",11,0,0,7,10,12,7:16,tigerwhite1977,0
8248,"""@chazscar_6 so so fuckin happy #v8sc #bathurst1000 #back2backatbathurst""",11,0,0,7,10,12,7:43,jashas87,1
3073,"""""i love seeing the #mountpanorama sign."" maryanne xerri on a ford vs holden table. more: http://t.co/vabr0k2moi #v8sc""",11,0,0,7,10,12,7:00,westernadvocate,0
10210,"""yay rt @v8chosenone: paul morris admits he should have given up 10 years. he then says he probably will now! #v8sc #bathurst1000""",11,0,0,7,10,12,8:36,lynda_loooooo,0
10488,"""rt @stevepizzati: take a bow @v8supercars - that's how you put on a show! brilliant! #v8sc #bathurst1000 #truedrama""",11,0,0,7,10,12,9:02,dnj1980,0
2345,"""rt @motoringcomau: #holden marks @craiglowndes888 #v8sc career with special commodore. what feature does it need? http://t.co/oawslrod05 htâ€¦""",10,1,0,7,9,14,12:32,agoclemente,0
9230,"""there's always a cruel twist toward the end #bathurst1000""",11,0,0,7,10,12,7:55,phil_linklater,0
6977,"""rt @fpr_australia: @chazmozzie wins bathurst!!! #back2backatbathurst #bathurst1000 #v8sc""",11,1,0,7,10,12,7:36,dcr22b,1
9783,"""this #bathurst1000 was one of the best sporting events iâ€™ve ever seen. drama, amazing skill, &amp; shoddy officiating. couldnâ€™t ask for more.""",11,0,0,7,10,12,8:11,scorpshockey,1
3377,"""noooo! #bathurst1000""",11,0,0,7,10,12,7:04,jordannoon,0
1970,"""rt @alreadyhomeadl: rt @brunocarrocci the new victoria square in #adelaide is such a great space in the middle of the city. http://t.co/bypâ€¦""",8,0,0,6,8,2,13:58,lovesadelaide,0
6181,"""all or nothing! @jamiewhincup #v8sc #bathurst1000""",11,1,0,7,10,12,7:32,rm_andrews,0
4295,"""what a great race #redbull @bathurst1000 #bathurst1000 @7sport @v8supercars @wyndo7 @craiglowndes888 #comeonjamie""",11,1,0,7,10,12,7:12,bazzaman76,1
3448,"""svg borked! #bathurst1000 #v8sc""",11,0,0,7,10,12,7:05,therbs3,0
3819,"""@malbrown2 no, you're not allowed to push start. it must start under its own power #bathurst1000""",11,0,0,7,10,12,7:08,amp8888,0
9283,"""congratulations to dax shepard for winning bathurst. 

#bathurst1000 #lookalike #mostert""",11,0,0,7,10,12,7:56,andrew_mulligan,1
9641,"""rt @v8supercars: ""what an unbelievable drive by him.. .the guy's just a freak. unbelievable. i can't believe it"" paul morris Â #bathurst1000â€¦""",11,0,0,7,10,12,8:05,andyayres,0
2875,"""massive weekend of motorsport: #bathurst1000, #russiangp, #nascar at charlotte.  break out the chips, chocolate, and ginger beer.""",11,0,0,7,10,12,14:49,zathrassquared,0
7587,"""rt @trevorlong: you start last.  you crash into the wall.  you win the #bathurst1000 #v8sc - thatâ€™s just amazing right?""",11,0,0,7,10,12,7:39,storky7319,1
12452,"""rt @vassy: 2 amazing shows in 1 day!! doin the @stereosonic rounds w/ @showtekmusic &amp; @sonnywilsonnl #melbourne &amp; #adelaide ðŸ‘ŠðŸ‘Š http://t.co/â€¦""",14,0,0,7,12,7,16:29,giova_mayo,0
6962,"""rt @v8supercars: mostert's on the roof of the car. what a spectacular drive from last on the grid. Â #bathurst1000 #v8sc""",11,0,0,7,10,12,7:36,kayfandoms,0
547,"""rt @888official: one of the closest final laps ever at the #clipsal500 - feast your eyes as @jamiewhincup goes after 2nd mclaughlin - http:â€¦""",1,1,0,7,3,2,18:15,dancammish,0
11548,"""rt @v8chosenone: ever seen a volvo on two wheels? well now you have! @smclaughlin93 @grmotorsport #v8sc #bathurst1000 http://t.co/axpepoly85""",11,1,1,7,10,12,11:59,emjaymj2,0
11599,"""6 tweets per minute are retaining #bathurst1000 as trending topic in sydney http://t.co/kzgkbcpydc""",11,0,0,7,10,12,12:19,trendoasyd,0
6861,"""what a great races #bathurst1000 #v8sc""",11,0,0,7,10,12,7:35,dimsim222,1
5731,"""rt @pitlanewb: gee you hope dutto did good at year 9 maths. #bathurst1000 #v8sc""",11,0,0,7,10,12,7:28,dylanberderow,1
816,"""rt @erebusv8: party animals celebrating the teamâ€™s landmark victory #v8sc #winton400 http://t.co/4j8ji7b2ss""",3,0,0,6,4,5,12:10,cfcdominator,1
9391,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,7:58,thephantom063,0
10422,"""#bathurst1000 @redbullracingau ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ where was whincups wings ????""",11,0,0,7,10,12,8:57,vickilu,0
4597,"""winterbottom spins !! #bathurst1000""",11,0,0,7,10,12,7:17,sidebyside,0
3877,"""rt @pitlanewb: a-paw-ling. breaks your heart. and your dog's heart. #bathurst1000 #v8sc""",11,0,0,7,10,12,7:08,davemacfightmc,0
598,"""smokey.!! ðŸš—ðŸ’¨ðŸ’¨ awesome @jcourtney woohoo.!! @holden_racing #thinkholden #ibleedred #v8sc #v8supercars http://t.co/j3n0m9pb15""",1,1,0,7,3,2,12:18,blinky_xo,1
7963,"""spectacular effort by @chazmozzie and paul 'the dude' morris to come from last place to the top step! #v8sc #bathurst""",11,1,0,7,10,12,7:41,vanessa_gray_8,0
8231,"""â€œ@v8supercars: king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/hxguho0dcmâ€ what a story! (but soz 4 cl).""",11,0,0,7,10,12,7:42,ashlyferg,0
4475,"""@mattys123 should just start the race at lap 150 and be done with it #bathurst1000""",11,0,0,7,10,12,7:15,sidebyside,0
10288,"""rt @autosport: astounding bathurst 1000 decided with half a lap to go. full autosport report on @chazmozzie and morris's win: http://t.co/yâ€¦""",11,1,0,7,10,12,8:44,drivingandcars,1
1136,"""#yaz #geldi #dondurma #yeme #keyfi #taÅŸ #devri #kuzularÄ±m #canlarÄ±m @ setur marina kuÅŸadasi http://t.co/yfsr7mcm09""",4,0,0,6,4,26,12:39,semihabykbhcci,0
3637,"""it's embarrassing enough when you stall at the traffic lights, let alone when you're leading bathurst! #bathurst1000""",11,0,0,7,10,12,7:07,sportsbetcomau,0
6897,"""paul morris wins bathurst for @fpr_australia. that'll do me. #v8sc""",11,0,0,7,10,12,7:36,stuffskaifesays,1
